manuscript-plate-fragment,identifier
3Q7-648-16,c25f2837c69a9f79b3e5a240404fca3534cbbf98390fb7a000ec2031f6bd0cb9
3Q7-648-17,a1f075145dd1eb7d2bdd63405c36db63fa1c1b4b529ee9e61bcc6e0a4c3ca6ab
3Q8-745-2,2ffe586d3e24232f143079323fc51b750f68d1a6d7b4e1f35f7c869108dde342
3Q8-745-3,ca6e9d00483f6c833a4713429b8b70762422e9d8fce738b8cce3e8b8bf94a873
3Q9-745-1,af053d4662936ac86e73d2295d33608a3f0e43d075f69c1c686b5c533e68c0c3
3Q9-745-4,5a22adc7d899371f875a12058b88d8c258c6845b7985d3de2221473ebf58dc6f
3Q9-745-5,713db1785691979714f9bc297356883605e44785511c78fcf7e35dc1d42b07bb
3Q9-745-6,1f63d97605bd94d58220ecd33a1b036cb8d163118ec40d64d868564544d20d9b
3Q9-745-7,7ac61fd78ccac586cfcafa0e1468236d7c3d8ee98ebf80b176c2316fbde1e2a1
4Q10-393-1,765004ff314dfc79cdbbe94c93d494fa56d04573a3b1f5a87a31cd76556161ff
4Q10-393-2,83c36fa1da0650eea09ef2dabe0b5b6c2532a3d627b3b0e68514062ea968df0
4Q10-393-3,90b00f86112965a01e4c35df760999ef38ec8824fa6e86df44e8474ee2aab5a
4Q10-393-4,fcc3bd8c6f94a1eabcaecf2c3a034966d1c00897c813f61010d262e44430935c
4Q10-393-6,ceb232c9806caea0b6831d2b0034a7ec275b265563dbfa4f4c25abe3495a7f5f
4Q103-1153-2,7cb660b250bff8b44e00eab688ba466b702b1f8b9821149823aebce284fe63ac
4Q103-1153-3,ff21ce7b976e19c5c841e21afe77e4554f45f4a9bd083bde3b9020aea1e16ce2
4Q103-1153-4,6089ee1bf9bf69ab598d32237b07d00c83615c4dd595c9ad6bbd39f8bfe740a9
4Q103-1153-5,ded282883b080d427e362bb200824f6b3f15440c58a522627366ecac25321286
4Q103-1153-6,bdf64ddc6bb699f944cb52223667fe0b4e2e75a2151b6e35dcfa0e1d96025d1c
4Q103-1153-7,65e3ba4ebcdf7ea8fe6e8fb4427a35106e8524cb239c75185412b5d581d4ced1
4Q103-1153-8,c8a92bd4ae7c01b1d1b3766c7a7025825a286813f125149f11c748219428c76b
4Q104-410-2,8eb25b44b99e1ec212dda5f1de6a4147598d13edddc9f240381b0e24eee9a319
4Q105-1117-1,13e143cbb959bd984bdacafeebd7d951694f38fea3401db802a36bae08813b6b
4Q105-1117-2,b7e152c5d856444382141d99bd134969f89521a3f0a244c8bd17dbe1a98f619b
4Q105-1117-8,a72451ead391eb86c732c06c1e2aa8c3b94f51cc07699172de7ee4e770f3dabb
4Q105-1117-9,42461c1fe73e6d29e6464f16b052a927fdb072a7f21d365e0e451ce1d975d150
4Q106-1118-1,c3924e70f924693078797db1256246b256b99ee1b4154d39066b91cd3aa9250a
4Q107-1119-1,28784d9c76240294b6d52cd6a87d27bd0abb0c6565344cb3c15fe6d451aac79c
4Q107-1119-2,ab4700b4ff3b0464d8ad1f640ff71a504b6354b33a64da4beac63b1b00279859
4Q107-1119-3,47393388164ea5522e843d6b015e46e6c37b3bdcfe78fff1a4e74c58472f6767
4Q108-1118-3,e3ab8edc9a77bb97235f9af3a574f01fc83ee0695b0469229fd9c31a05c49ea5
4Q110-1117-3,b13b0c2db437d6acfc61668455068c2cd608f1c3480dff4772d5ac21d170873b
4Q111-667-1-1,499ed02eb9350c2f9dd074fd0578e7375a147870e097da9b1b3107581dcf04fb
4Q111-667-1-2,e19c8320859c6864715fd68febd53309c1e82bc47bb178d5fdc5ef0baa4edb96
4Q111-667-1-3,4d3339a4f7e9c8f4b93a2011a6354ecd2f861da540e4b451846bdb86cdb971bc
4Q111-667-1,dcb611b96d814dcb737d1ad02494ff3984853681183fd7b82739934e0b9a1afb
4Q112-388-1,9f64090902691e4303de7cc790d36d4e17edd7d7397d7c4033e86c9bef52a041
4Q112-388-2,40ab05694cd42f6011d3d6264c70fc160841100dea89d5e1b01c594c61b95e9
4Q112-388-3,f9659f1b00bdaa1cd07673883f4b024979a982af761be202d08c5373cb50728
4Q112-388-4,dc3b470c2fca9cb7ea6b59e8884ce0bcac3bb22d8e5e8fcc43bac383afd82e98
4Q112-388-5,8f4cff0a974e6e2381c6b59ae9d6847cbbd8842014a315af0356c726445c24cb
4Q112-388-6,e988819fcb94347b6d8f3cf329988c96ca12e5a893cf956d482a2624f83116e4
4Q112-394-1,b80540ef7a7e50a21adb0124fde75a1a9b71e3197bbb0688291197f4eb57e2f5
4Q112-394-2,a1c779856c6a9671877d722b1b26269584e0540bc3db0faef7a8ddff1648e52a
4Q112-394-3,f60f52a43c00367c64870e000b005142a67710e06bfbd71dd861cdfffa10755f
4Q112-394-4,e2d6c579e88fa64f1ea0cc9434f1e9785e1539cfeed6bfd4c5c170828ed12a4b
4Q112-394-5,42e0ea7aadf8de2ad2d6c85b71d399eb377b124c5f8d7b320ab366ec58f85a03
4Q112-394-6,ab84c23d02d1662429a34ce1801c24ac6221f9807461255330fd3dd3372957b8
4Q112-394-7,2797ddebef5d6ec41e97392e6b138496ed8f0c1c8f0d891883c02aa8f94dd0dd
4Q112-394-8,bace1b78ffc69854e7630598528ede67f91a2ebd625f417cd7b4d6324d886c4e
4Q112-394-9,f183ae6e518babeaca56768f42f745f20f8e2459e27d87efc30021363eaafacf
4Q112-394-10,b73bf1bd09b338c82d56bd50560c3e7f22c8305129044e3210870cc27e9524c6
4Q112-394-11,8b4809d2f7c86e952159379bceb73c09afb07b6ce3866faaf164a9ec4962a1ab
4Q113-1120-1,8405089db7721bbb8176704439b963c4424b10032605f5da577e7725d0901e29
4Q113-1120-2,a2edfda8ba7d4eaa528a36dd21da8228592ddd01bbc18f7295ce960d09a1e5b3
4Q113-1120-3,9877aff72a069bd337c853ebbaad9164b1d575b13a92a32a1f36ee5edf79c9c3
4Q113-1120-4,8bdceda6041bfb48b380d88c92e138b5cee3a81c85bf7625a827712e2c71ccb4
4Q113-1120-5,599cc7ce283ff4ef80c79ce15ab07c9a9406700f645ca8336695e2a736388026
4Q113-1120-6,15a79087a4d969ed9b37c2e5aa1de27e60fbc24d08e04ace1033b8b82528c471
4Q113-1120-7,31cc0734f1fe3613fe3ede0f2047c7f092d5390f389fba0aa9fdb5e14f5f04c7
4Q113-1120-8,18c3a42befe7d71eedfb3e3329473414e2307a99251478428412bc1bed6f1454
4Q113-1121-1,8b20b9cfacd760234352660be120463e837c3ead46d7824b83a5558128cbb482
4Q113-1121-2,cf1a49243a8d00dc2916c96f966ee55b785d54996410e674da68d3044dd495e1
4Q113-1121-3,d3794f1e2f05b987e44a9d29c145b3501888e09d26e4013350e64d06a3fe2979
4Q113-1121-4,331eec7d477d0aec27648b5e30905e638e283f96431ef768f646424f6b51dc28
4Q113-1121-5,77dc7b066fc9f025ef68e500c7f90ede60c8597de6cf258918c63e75e111d9cb
4Q113-1121-6,7ec09ea88559a827779b95fe1e24ddf0f30095a9f8c96e0cf5cddfc1405fbc66
4Q113-1121-7,e41becd5e2c6537a30bc3c81058cf723c180b5c22188df4e6daf3c97336248f7
4Q118-1124-4,c4d7b00736489b6e48ea3b6dad0b0856c1004f791d7645c2251827a1b125130b
4Q128-1003-1,777b12351042baf354948a7893ad54cb032260ad34bce1161550b85e0b975f4b
4Q128-1003-4,97b943a1d38b536a8c11de196274a82e6c9d970ae2ec6214f35593e5b79dc8ff
4Q13-659-1-1,57fa35173ef0f5384f9f10dee5e110b64ed80241e7457bc0573a9db80715b2cb
4Q13-659-1-2,4b1516c66862e27481674e1fab69d05451a649d380218486a80f8f523f48b8a3
4Q13-659-1-3,596ca4315dff45db67aa69716abb359efce68b5146aa4fd2a0ba6073d64901d9
4Q13-659-1-4,c755c9c5ac01165db3988e151367296880c2fb555123eb9c31ad650cd46190e1
4Q13-1087-2,ed6505d40394bcb7e8b59f45079ba0f7e424a07a99250637f3b595da646484cc
4Q141-212-3,76549ac0604a4ae2e9019d6f539c7345f00493f3530177f444cb6deaf40ca49
4Q146-212-1,ceb25531a7f73dede17c83da571b91d661d3c4eb37aae1490af7d0b2e0781fd8
4Q149-813-1-1,20e7c7664db3fa0962509dc858f05d70b90d236331c0b76210b907befcae787e
4Q15-242-1,c123f645b7c03bf797cb1e1ec559019f5546fe6722975960fce33d2bc22f6779
4Q150-210-1,61a80bbace399be71fcfa9ef7c505701c92d82ee5b51e57afc7945fc8d8860ad
4Q154-813-1,1a389a53baf468b980dcbfa8307f17fbd9919daba7136fd9ab59b7df8b815337
4Q156-299-1,c6332b443df32cae19c3c2550693e0adb6d8e96829ff2f856834c2c1e90d3427
4Q156-299-2,b71a9b93822fe42510561f8df68b0ddeec5bdf95582bd3635ec5ea6b4d145953
4Q157-130-1,b99492e49b0c870e717aeb78d1858a9b62bbd0895c9006241c71751a6f471513
4Q158-138-1,67468620440c2255e72cc0debd183da955a749be5f5bd12d66f8d1f503fd6b47
4Q158-138-2,d1ef412ccd1b03ffca938738cb9c50c0dd66de8323f3ad7b978f1cf4598cdc91
4Q158-138-3,7e782413a864f19af51069941ab46c85539f962f6747fa08fc8adf302ce5caa3
4Q158-138-4,6365a3aa68db900a36d2afc37ec665bde0aade2dd9284e965c585a73143bf8bb
4Q158-138-5,df727c9be0499fc47eb2db4478b29bcc3cc876d32a56e31d440b18f344d04c9b
4Q158-138-6,36baa7a25d1d5c1ad3f8f7710734188e46d19e9538b55f35f028b5791f65547
4Q158-138-7,57131f9d6313ff13d4ae8a958c8ac36fa9519cde8220260a717c268d2a7ba972
4Q158-138-8,3013f670449d181dc839d85344a3b5b426326c7d6783da574060969c74be2c5e
4Q158-138-9,914893a74b12f69c195ccd594b2ad6e65a260d39de18a57c8e492e6c2ad67310
4Q158-138-10,f139b0fd625d19330f347442a87211e6800200b614f2e87ff186e2dbf9b22880
4Q158-138-11,937c1b4c476d5d55677b8a047ed3d1cbc7269743d143ef349a16e834acf7cb73
4Q158-138-12,396ec0d357594fa08365e7de5d5ae81bc573447572097cf3b8dfec5a88da8358
4Q158-138-13,88abbb29f99e8d34966d25bebfc7425d57ba52757c587546eef37d1d6d1308e9
4Q158-138-14,5f42c845152754088c43b8478fa7a2958b8ec5599b8733bba16bd78d6da29d1d
4Q158-138-15,1c480147000e95a3c10115d6a207058e95b5422375258cac6767fbff51bc6ba9
4Q158-138-16,fba7c220ac30912bf2c3af3422248b3d3ed9c96361655dc5c7acbf3c3402e794
4Q158-138-17,c48decc8dd7da73f86b8e2ef6988db7b6a1e50efcab39b3c9027cda9c6dfce85
4Q158-138-18,945cdf2ea850a09ffd54cab6630d3cc2f739f839817e3b96ce74df30e4fc440c
4Q158-138-19,4c0aaa10213fa49648bed53accfdade986ca26c30683501993a605ccc83e80cb
4Q159-474-1,910300b597ea399b3c445d26af0e7b559ed9b48e22e4b689a22c3f12fc61f7bf
4Q159-474-2,141ea92d44a832b4b9ee48faaccc1a0c4feb0b684c1c95ec2245cabe83b0c163
4Q159-474-3,58a4d8fc047d958da95549e0ba36b43e078079fa10a8886a8bc3ae029cb7793a
4Q159-474-4,aeecebdcdf271132f18d5d06f5b559010a07567ae60ab1d7743d25d26442194c
4Q159-474-5,b5725975665f69bed1eaf96a8f491a876b9215d962f7933b10a17d5296661afd
4Q16-396-1,ae2dcd79ddc4c3463d1449ee5768e89bd15e14a7974a70573c011afa278bde88
4Q160-137-1,65992320b6762a8b44142289b46ee21e14adcae54864e1aa6a75d4068e522b6c
4Q160-137-2,bccabb1680de79115ca3aa63a194e84b392c00c1b1e3d926eadc3a01828b1887
4Q160-137-3,f54f8c2ef4f6acb03122b5f6e8068016dd1c8a6047acfe1f5e8e931d78461764
4Q160-137-4,f86281e9014ff8e068bf62bf5f89703db119705a6fa1841e9d35cdc5014cf5a2
4Q160-137-5,7b7dcddd092378d8241bc42ef3ee83cec781893ff2598d7da86403a51a261478
4Q160-137-6,ce5a204353d09f80c655b16205c13ec5689d5503b0a4b28da19a4693ac82d1fe
4Q160-137-7,8e297a3776da55e4536252d52af321632505a21e883160744b2bb21276aae855
4Q160-137-8,b459c7e44f77296a02a6485fd11d9c4d5dbe155df05416590769e6b3f7b4143f
4Q160-137-9,24b2f5fd8319dedb84e94513c16176bbf0a6c675a99fd8f004b9844566104d85
4Q160-137-10,6d34a26e2164d9567aaab57e77d943ae514104b778550106408f235b60560249
4Q160-137-11,aa3606d8384289326e37d81f0154482206a5b47feeca2c59e5bafcd1aee8eae
4Q160-137-12,1005e174d078b3bce54fc4d730c3931ddffa40ce9af7444d0d1856c059f80e55
4Q161-583-1,5b1d792841961a4b19f7fbfba74c4111c64b75c6d83a7b5e28c569f24cebd98a
4Q161-583-2,40a10a0602407f490f3678170ff116a54856d53dd91bfb171755feff53c8e830
4Q161-583-3,1ba869608e606f8a40c62180ba44bd6abd17de2e950f6b5254d3f5801721293e
4Q161-583-4,b5be95781cf6cbd6f069297e313ba4901a9ec35152b7597f4e5b0fddbb74910a
4Q161-583-5,d38569787ac2d45ff949261123b49123e1836773f320ade8da2218a592cbb493
4Q161-583-6,f8cdf25212a7d99d8a0ed8745d653f440583b0680a1edc40dde604ac721b30c5
4Q161-585-1,d79bbc05333aa61d73d014efbd52bf9a6a72a9980f03c84ed1dfc93381b865f
4Q161-585-2,afbfe022cce6d38857c911df3dfb939ca8767d8f372f5f0a78bd36435d65e640
4Q161-585-3,f0a1d94bf182f9b752d881a60aca8ddeaf391f02a772b5076851bddcf2212677
4Q161-585-4,cf21f6619369d2e0c6cf6aa80ca1c40e151ae45950190b40d897286f255e05d7
4Q161-585-5,5685123bff1ac167aedff1a00d7ab1dc3bad4eff5ccc199ad383a019cecfc2a
4Q161-585-6,33f57121cec0232bf551d468b85ccffd8cd0cb3891e486cafb571a6006212d12
4Q163-584-1,fb1d186c8bc67ec2532003326c236d3857716e8f6e84011dc6f671857d7456dd
4Q163-584-2,a32a1c082f7ed3c3718db0450e76e0e4aca840bd5822e0bc2213297c8877767a
4Q163-584-3,cb58b90f9a441c8b3e4a1e992e9fe634f4f22d385272f9c0c1db90d4c6ec79c1
4Q163-584-4,c4c34c4a231c3a5c36b3ee63b7a06cc82821084deb9f8d90e494d8dacf4b108f
4Q163-584-5,e012581d5d0cfb318bbf94040e502332925e3a6540f0a73e9ec690d741329656
4Q163-584-6,ece9fe18134ed0e66a3cd2af81a40002d0381a0ee043a0146cc70e1f530c9a84
4Q163-584-7,eb0e741783e563ae6aef1b8ebda100ffb4183d65c40e791342e9ef4c803550b6
4Q163-584-8,db0220f2c16883222789eb65c06036c241565ac7b99a9c386390dc18c2248477
4Q163-584-9,d7f7ac8285ee9914dbdf19b748163a23877855a35ee32e2f34a6f43ef20c98ce
4Q163-584-10,1ed3266fe43ba660670db5daf664d0d7c0c13f61050f06a7c50dfddc04d8850f
4Q163-584-11,e4029eca96eecda6a66b4161c9e8b202e5a9114b4267c6c930aee4969f2ebf1d
4Q163-584-12,cda8996f26a52faa015968fd7844738406a46c4e4f125488f95b5d135d8faad0
4Q163-584-13,6fe3c29c31eba527a59fbd7e0fa5053c49f19440b65be20e8e146b187165f525
4Q163-584-14,c5d36950238c96d969091fed83bfb412b546156346b42d4e1dd8a676a6dd8c5e
4Q163-584-15,89d29f91f2ca751c5ffde26b85b35a1fd45430ca0f9c24b41c39d4fd15d2fb49
4Q163-584-16,aea23e4a52b8e5f21c5e26fc1c0acb94f234332a21eeda17fffbb3b7da3d86a3
4Q163-584-17,e7a32604c17cda04b6115f8493fd3e1a703a762c8f6e1a5eb7fb74dc8ea4c49d
4Q163-584-18,d15bb754791981f814aa537654abebaf049e089db3779ea5abfb865f4e3f3aad
4Q163-584-19,842f4ea3a6f66f3e526d317006c030273dff86b234ab3491a2ac731c87696537
4Q163-584-20,4728b2d5bb2c8f0a18850258db3af7bb00815ebd374aa20b832f23edb863a978
4Q163-584-21,d9f64dfc24af289611fc6247c3109819adb90378dd2bfc5772174ab1938afdc
4Q163-584-22,59a0b688107efb9c038af62dd9f46017be7391703e2eec4902ab96ee3efa89df
4Q163-584-23,b873251eb55710aa0973326a12101813dd9a9bd3168723f9a2398c991533016c
4Q163-584-24,cbf6446d2da190c38cead6d8e1b8d69f4ec2b7c0c9e6e6d8f461ba3a678d68ac
4Q163-584-25,42f9d2486689a910c11de337c4688bd2063ff42ce20105543c1a49e924a553e
4Q163-599-1,59fb9e26e552017038cb134635c0c642d58f1195b306efc44bdb050b30817a8b
4Q163-599-2,c2051d9e9191b4f55acb8a452a17b930f3a6fc07869367f3bd537712b02e7dff
4Q163-599-3,967c30c135ea4a0073402b21fa56329fedda26ba0781f254cd046315e2d09ef0
4Q163-599-4,aee0db856a6849c9e906202a3a31a1d0702ee403981ec6e514bc58fca401629
4Q163-599-5,546864a74b1ad96788c392e40e4d24b4c843a9df2e150b04ca2692d5edc8c636
4Q163-599-6,c643b757c0c21c920621c95a2b3d4202b8fd3005bea85d77e4dd3941ad631ca0
4Q163-599-7,d798ba2efd981aebf02cb23f6d609b6735f1fdcefa82400f98409851620ec628
4Q163-599-8,bb517251ec26054553ccb90ca3b46ba14b8152acb5d77a585f71f4a3aba8ad2b
4Q163-599-9,5474ca037a1ff17807e017c849f373b31a7962ed207e43a7062eaa5b9230fd6d
4Q163-599-10,7e362a92e7acb7f21975752af7c0bb8888fcd195c9f6905b590bd88acb789430
4Q163-599-11,92b4a6d82e2c4be1dd0e26eac0bd4eb4ab591ffacc08828512f3832b4185aebc
4Q163-599-12,b44f6abc5c7e6c42c4a888458eaaced38cd05a46160a805597b3ea61ad6a25b9
4Q163-599-13,63de43558d14ac234173d4baf49f66a37c95fb129ff451460d32f141025d023e
4Q163-599-14,8056059eebd72994b038bd35d877d8d18feb22f4bc7bbd5afc7f6090ef59a445
4Q163-599-15,5425670c9046b2b1fa133e57b4471acd39f40bf47d7181edeaf497ebe9d88913
4Q163-599-16,5cd09590f20c114c407ac408f621c12a48724963bafde7449519801cee12273a
4Q163-599-17,8fbb48e636713ded33c186bc4084de5bddfdf10bd9b483e73230c9dea573c39c
4Q163-599-18,11ca5f0b05aabbdfef5d74b72222ae8ae47fbf25cb66d0f885edd9d9d5f1600c
4Q163-599-19,cd6c240bbec4373b4077a323aaf0711ae7cf67783d3ec2c5be96ea0ce9eeb1b0
4Q163-599-20,24707578d2d8eb3e7f567fd5063dc3b8006fcde42b2bcb42cdf3354c7d157f62
4Q164-291-1,99e1247f8e8d6105d7e9cd225b9ba1dd12907e116a1b901947d05aeb8bbfd02
4Q164-291-2,bfcaafc8a8926c40715f918c31ccd2feb98e164a44d92a6f5380b370ce7eb4b0
4Q167-354-1,af18bf36996ed1d8c07428d980b0d8106da88fc01adeed7be4ca1f80dfdbd5f
4Q167-354-2,836c1ac17b0e31f833ff7163537b0230977a4408ebe77a1b9a059d017d481e41
4Q167-354-3,21b589afd363cefa9cbef21c6a3f6618dcd0a837df91a0f5aed592b62a4dfc94
4Q167-354-4,2b3c4059db52859a8b3cfb3f36eca6d68b48b0878aff55b84c9698809ea8c3f1
4Q167-354-5,8695ca41e81e811408492187c376798e17e4f9b7b02deb7548ce35ffe40b713c
4Q167-354-6,81f9c0e4beb659d4f247ef9a4700ad2b9622159bbf594fba17bc0082fce50a4a
4Q167-354-7,1480a66e616ce88b05939457d497e899b9f0ceb9e54ed8ac3daf01be7d2e218f
4Q167-354-8,574a4e09dca6760d5af8431bd867f721ac9507e2ece4622019121eaaab68c634
4Q167-354-9,ee607de86e393db4f12f5198aa37eabe3d5098097e362bceed90ee2d9143158
4Q167-354-10,24f85b0747be090a42b34ddcbb0d688b665c4ab727caf325e851364fb374633a
4Q167-354-11,2b956f3ebda9974afc0f37d2bed48566e3c61a2f04bc4f401fd6bb1d163cd94d
4Q167-354-12,edc9426a2e48c588f1a1819ab0abe1f70ea15ea05badc24855f9df5fa37e5673
4Q167-354-13,48e67a2eda55fb7a2b60eb3b83e355c4e95eee3414278de648f3a3a3df052a06
4Q167-354-14,bc5f867646e5f7cfc4a7f0d9acf03d8ce1392952ef68667c212bbe0b63793d7a
4Q167-354-15,ca65dbe8c74ebeb77674861ec32e490f1eff302e9e371410859d8cda2effbaf0
4Q167-354-16,aeeea4eca96e511e2ea697c5d1442b0215090d54f4cde58c651b768d8eab2c03
4Q167-354-17,d6afffacfff295d653898ec7392534cc67be1e2bcd9728d095465d3ad69048da
4Q167-354-18,1fcc6ac7ffa6b3438ae466ea38e78496bc70d31e680041411c08493af12af963
4Q167-354-19,a5348b16f3b502d515c9783cbfe9c1824eb3798b8f93abefcc27a5a950cfdddc
4Q167-354-20,f3d10bd1b6c18841848c34c4fc19e8e4eff0d95b5fecbec98a76466d57a11076
4Q167-354-21,2a029d7074f7bf1884673c3469bb311a98c035a71680e946b6621959d3d25c5
4Q167-354-22,89eda0f50d125d14ccf9762405b68859528329146a9a00280d987a7b5c2e32f4
4Q167-354-23,ac63cfefb9a6db5d4fbfee46c0ee656b49e650534cae11061fbf3d26f5a115f3
4Q167-354-24,9a81ad0632edafbaf21cfd07602ba5bc5a5a8e97125c316c9eacf6f16ad7a35
4Q168-326-1,d8fabb584096ab39e4aad2a9fd54af5cc8af1ac677ce9eba81b6eeb846bb2c23
4Q17-1002-1,763d8a94dcb24a41375da5ecd3ac096c3b8b51ddf3bf894dd94735e1e107f12f
4Q17-1002-2,b2be9228575f2bb5c3e979e3359900e711ef85ee208569d2fc8a9c4d5b8c7bb3
4Q17-1002-3,e127490423cb063cad4cdc9329fb640ac31927cf2ddab77b8461db4b22984442
4Q17-1002-4,b70f689f454b53ebbab6a515e2c6592a6b3efa186dac3e7c5a90dde749c7ad69
4Q170-600-15,ef4aacb4cf0f3003744517fc7383b736ca4686c121d3c32e5ea34a574175e8ec
4Q170-600-16,4588c9a039cb6268f5b4885cdae84c5a31766b6019438f48b40ea86ad1120d82
4Q172-600-1,cf2ad137c737dafdb8505c1d6d33f98ebf01db71f7e5155b7c8a86774c8011ce
4Q172-600-2,d64af255f4e1774acd213596f4c085687a7bc08dc591c7332ce7079927749b76
4Q172-600-4,fc0c6f7d5cd28e9abe017369ab5da42188fc4502be472b86af85ea4c3bca6727
4Q172-600-5,7b6a3491cfa069dcaf4df00c699d149bb1723da050066ef2f394fa4f444b609
4Q172-600-6,2d8525280730a2a827c4514af6e2bbb3a4466bbeacd92ccedc293f0fb2edb09f
4Q172-600-7,3a9049158696bdc9d5d15cf9571810c1a4c820bf31e55039461b847537334b46
4Q172-600-8,7a59da51a5265c3cd06aae9059117f6b49b993bfb6d806c3ca9cae0f86077961
4Q172-600-9,c091c16b2e83fab1f86b01ff56486ed25900ad6e669349724a10c5a32a8fd3b9
4Q173-234-1,9d2e774f8d270c54ff94fcc2a64c0a1d94b9b34cc00bd3b75b218b11c5470d31
4Q173-290-1,fea4a54cfd07e8c4495062ad5a5899c104d9df781ba03f15e1011157a5ee3817
4Q173-290-2,e01b05a547f6d2130c68c0f718c7c1d0dd2a37d7726d29c31e7fbb97562ba692
4Q173-290-3,cbf51ad2b4e5942de835b6e3c809f1c657fa44fed22d804066293614a78e9a9a
4Q173-290-4,a1bf96e55e7de202d76cfafb3d596335e2921a649f24ff3a285e6f83368aa17e
4Q174-281-1,8db46eaeb556d855d6f6f7ae25496a92b105abee92b9eea24bebf64f78fd8c41
4Q174-281-2,5ab328fb2ce40fb26514ee72b660196c826e948f24200677d43ae311b1fb17c
4Q174-281-3,cf107ca74e0106a04084251a30477fea82915b5ffb8d5918076d7c00d84fd6ad
4Q174-281-4,f9dcd091163626168d7095c0d39b9e0c38fc0df4efa5beffb2fbe2e750649f3d
4Q174-281-5,c6fe601d416cdac1c920ff57ed780591fcef7326a448fbcdec4850862f22c4c4
4Q174-281-6,2de11ecefa21373874ab5c3a51890b3d695695f9a15f767c0ca590b0bfa8fca0
4Q174-281-7,69508da92e2c89c55638b2fa9b5bbb4851f3ee6bb639a9aa437c315457c44346
4Q174-281-8,294d328da32840b038474cf173c96c419398b970710c8afaa57868a778800493
4Q174-281-9,4c20d0ed2015a343ff734af44f180a8892e7fdffee2a826561cb429912fd7021
4Q174-281-10,5b76cefa45829a5d2075eeb97c33285af9d659d47119186ccfc36d6a8f63b3ff
4Q174-281-11,2364dcad3af32affda9318c5ab3b1d293007b3829f4652888a0c5aa16fa2b876
4Q174-281-12,2552989ca2bf277ee252df22950a19abcf8e414d683eb32ee8c1e328f9cca2c7
4Q174-281-13,3d77697bbac171edd4df703b364428a3b3e62c4a56385c9d27b66d98e5d810cb
4Q174-281-14,34290b252456b6537eb0bdd5c728082220d813755db64f43bdbe1ed066481fec
4Q174-281-15,824c5d490dd3285c9e763628de257042277ec9ef979b8cd61a0fdc9e170bd911
4Q176-293-1,fbbc4f6face27717af2459e7982cf6ebe2eacfcbd4520f6b9ff75fa6675e8b36
4Q176-293-2,55921287e318c777bab81792d0d1b5664553dc603d6c6b12aa87724935dfa321
4Q176-293-3,a16cbc1ac6d0cfce78e8345d6b132386ce415886888f829e4ea2c05d0951e215
4Q176-293-4,cedf21745db660c0cf6356fefacf7b9686fe1df82a9b0961faf1fa56b46e9f26
4Q176-293-5,b5090519a10b9b6382c45e05e6f1ec48ad2a356a27792ddbf7700a9f3837b311
4Q176-293-6,fa41bf773baa6369994753be568ef5676fec356047f77e2994cf393655af0f96
4Q176-293-7,bebe6a0cae815b65d6eaded266df521bc3063df255b6c1c138b932db3725f803
4Q176-293-8,cbde405c84e7c757a04f00cb5f55946510c1680ca2f37ce68e62526f4c1e54b3
4Q176-293-9,4f0f35ed50945f6c61344ee0991f1eff99a943b84d3904afc1e5571b2ec3748c
4Q176-293-10,4f2d77aa75743d7a5dc0130bcbd40611d7cb77762223cd7b14a44088cc72848e
4Q176-293-11,dc01e8dd1c774fb9bb4a87dc9bed3e34fd03d8767b2e21d389dc83a7da0b22bd
4Q176-293-12,17b5711f2e40fcaa2361556c0471bb96e2594452f93455873252794d95de62fa
4Q176-293-13,5dcd97ddf4d6e73d50c080d017236cc253942b674ff267932dce1219b5a651bd
4Q176-293-14,dad741fb2a7d331a63692900cedb457856131c348c3e4d870b0cbc5471bd6bde
4Q176-293-15,563149429b5f343567928e4f6e3a54fe05e1fed796fab92be3342c5496179af
4Q176-293-16,badadf1ac4a977f58d2377dd376a155d9df5bd34daa3da3c4c47826ed5eef2
4Q176-293-17,ace02e68ec516dea180581b4a9ee5b305be8b0b8c16b84e0135326b6c53526f9
4Q176-293-18,d37a75f6330db47dd7d917c2b6145a7e89a19935a06f5bfeca1eacb3564a6887
4Q176-293-19,2431611a6f8dcbae1a2342d4a3795ddc352baf8a2f3539c3175a1c139c0726b
4Q176-293-20,a3a1cc9a9aebc7ff54cc9d5260bb826a8259d6fe5e8dd8486eb8c893609b181
4Q176-293-21,ffc9b554bfa560647ebe2546d732fcf685e7e5712db3af193abed6b6609546d6
4Q176-293-22,752982039a4bd044a8eca1fdbcb1da265e6682ee0996b377fef77f097a2e59f2
4Q176-293-23,7c55fd46264632e7f598d5f8b689d4d6dc90d18c3ad3bd8664b3e20a61d156d8
4Q176-293-24,3041b384183e304b9b7d02a34329d472b88cdb0fc7ebcd4fed27281f18eb6012
4Q176-293-25,7d501da2d7ec547addf7a62815c02076d13505b3d13a347752d614ed4015a328
4Q176-293-26,f4722b733247c79fc794fc67360702c7551a16ee2fe22d8a61734789cbf3e103
4Q176-293-27,2c9ba6ef2ce9af6a38b12c629da0c3ad5c51a6aba61a0ba25d50970cfb96ef90
4Q176-293-28,d373a2e5e79d67d73e53decccac48be9ae190055d2ceb6c4e4809de39652fed
4Q176-293-29,327ef4e716c844fcbee875f7b128fd68dbb6048150de52f8fa5bb86b0d63cc76
4Q176-293-30,e206972acf8b24c6fe882fb3f2963dec70330015a1a7cc7fc61a36290731b248
